"title","query","authors","categories","description","published","previewLink","industryId",
"Linear and Nonlinear Kelvin Waves/Tropical Instability Waves in the Shallow-Water System","intitle:system+intitle:instability","[Cheng Zhou]",,"Enjoy a wide range of dissertations and theses published from graduate schools and universities from around the world. Covering a wide range of academic topics, we are happy to increase overall global access to these works and make them available outside of traditional academic databases. These works are packaged and produced by BiblioLabs under license by ProQuest UMI. The description for these dissertations was produced by BiblioLabs and is in no way affiliated with, in connection with, or representative of the abstract meta-data associated with the dissertations published by ProQuest UMI. If you have any questions relating to this particular dissertation, you may contact BiblioLabs directly.","2011-09","http://books.google.es/books?id=08bVygAACAAJ&dq=intitle:system%2Bintitle:instability&hl=&cd=11&source=gbs_api","124374765X",
"The Two Track System and China's Macro-instability","intitle:system+intitle:instability","[Joseph C. H. Chai, Clement Allan Tisdell]","[China]",,"1992","http://books.google.es/books?id=-H-CAQAACAAJ&dq=intitle:system%2Bintitle:instability&hl=&cd=12&source=gbs_api","0646111604",
"Kelvin-Helmholtz Instability in System with Large Effective Larmor Radius","intitle:system+intitle:instability","[Eric N. Opp, A. B. Hassam]","[Plasma instabilities]",,"1989","http://books.google.es/books?id=XTJ-tgAACAAJ&dq=intitle:system%2Bintitle:instability&hl=&cd=13&source=gbs_api","OCLC:21475331",
"The Politics of the Federal Reserve System and the Instability of Monetary Policy","intitle:system+intitle:instability","[Gerald Epstein]","[Federal Reserve banks]",,"1982","http://books.google.es/books?id=5USutgAACAAJ&dq=intitle:system%2Bintitle:instability&hl=&cd=14&source=gbs_api","OCLC:22380387",
"World Money, the Monetary System, and the Instability of Economic Development in the 1970s and 1980s","intitle:system+intitle:instability","[Hansjörg Herr, Internationales Institut für Management und Verwaltung (Berlin (West)). Arbeitsmarkt und Beschäftigung, Wissenschaftszentrum Berlin für Sozialforschung. Forschungsschwerpunkt Arbeitsmarkt und Beschäftigung]",,,"1988","http://books.google.es/books?id=sG_4ngEACAAJ&dq=intitle:system%2Bintitle:instability&hl=&cd=15&source=gbs_api","OCLC:530666416",
"Dynamics and Bifurcations of a 3D System Modeling Thermal Instability","intitle:system+intitle:instability","[University of Minnesota. Institute for Mathematics and Its Applications, Miaohua Jiang]",,,"1998","http://books.google.es/books?id=c5MAHwAACAAJ&dq=intitle:system%2Bintitle:instability&hl=&cd=16&source=gbs_api","OCLC:123341935",
"Dynamic Externalities and Instability in an Economy-ecology System. The Case of Oligopolistic Exploitation of a Renewable Resource Stock","intitle:system+intitle:instability","[Wilfried Siebe, Universität Bielefeld. Fakultät für Wirtschaftswissenschaften]",,,"1990","http://books.google.es/books?id=8c3GGwAACAAJ&dq=intitle:system%2Bintitle:instability&hl=&cd=17&source=gbs_api","OCLC:478936166",
"An Instability in a Hard-disc System in a Narrow Box","intitle:system+intitle:instability","[K. W. Wojciechowski, J. Ma?ecki, P. Piera?ski]",,,"1982","http://books.google.es/books?id=2ugBmwEACAAJ&dq=intitle:system%2Bintitle:instability&hl=&cd=18&source=gbs_api","OCLC:838084285",
"Exchange Rate Instability and the European Monetary System. An International Perspective","intitle:system+intitle:instability","[Rodney Cameron]","[Foreign exchange rates]",,"1987","http://books.google.es/books?id=K04JNAAACAAJ&dq=intitle:system%2Bintitle:instability&hl=&cd=19&source=gbs_api","OCLC:222801233",
"Wind-Tunnel Investigations of Instability in a Cable-Towed Body System","intitle:system+intitle:instability","[A. R. Mettam]","[Stability]",,"1970","http://books.google.es/books?id=F7phAAAACAAJ&dq=intitle:system%2Bintitle:instability&hl=&cd=20&source=gbs_api","0114703647",
"The Application of Geographical Information System Approach to the Modelling of Tropical Slope Instability Over Wide Areas","intitle:system+intitle:instability","[Alistair J. C. Park]",,,"1993","http://books.google.es/books?id=R-N4HAAACAAJ&dq=intitle:system%2Bintitle:instability&hl=&cd=21&source=gbs_api","OCLC:59633740",
"Assess the Claim that America's Rise to Global Hegemonic Status Has Been a Major Cause of Instability in the Post-Cold War International System","intitle:system+intitle:instability","[Alexandru Vladimir Cosma]","[Geopolitics]",,"2009","http://books.google.es/books?id=EsZiewAACAAJ&dq=intitle:system%2Bintitle:instability&hl=&cd=22&source=gbs_api","OCLC:656299272",
"Dynamic Instability of a System Under the Combined Actions of Conservative Or Nonconservative Loading and Base Motion","intitle:system+intitle:instability","[Dale Po-Kun Fung, McMaster University. Dept. of Civil Engineering and Engineering Mechanics]",,,"1971","http://books.google.es/books?id=qo3gMQAACAAJ&dq=intitle:system%2Bintitle:instability&hl=&cd=23&source=gbs_api","OCLC:181778413",
"Effects of System Rotation on the Centrifugal Instability of the Boundary Layer on a Curved Wall. An Experimental Study","intitle:system+intitle:instability","[André Pexieder]",,,"1996","http://books.google.es/books?id=cTrJXwAACAAJ&dq=intitle:system%2Bintitle:instability&hl=&cd=24&source=gbs_api","OCLC:78922118",
"The Analysis and Design of a Simple Quadratic Feedback System for Controlling an MHD Instability","intitle:system+intitle:instability","[Pier Luigi Mondino]",,,"1970","http://books.google.es/books?id=V57RZwEACAAJ&dq=intitle:system%2Bintitle:instability&hl=&cd=25&source=gbs_api","OCLC:314269214",
"Instability of a Small Monopropellant Blow-down Rocket System","intitle:system+intitle:instability","[John Joseph Duffy]",,,"1971","http://books.google.es/books?id=5XY-NwAACAAJ&dq=intitle:system%2Bintitle:instability&hl=&cd=26&source=gbs_api","OCLC:44970456",
"A Three-cavity System which Suppresses the Couplded-bunch Instability Associated with the Accelerating Mode","intitle:system+intitle:instability","[Yoshishige Yamazaki, Tatsuya Kageyama]",,,"1993","http://books.google.es/books?id=oZ3XtgAACAAJ&dq=intitle:system%2Bintitle:instability&hl=&cd=27&source=gbs_api","OCLC:255828122",
"On a Criterion of Instability in the Sense of Lyapunov of Solutions of a Linear System of Ordinary Differential Equations","intitle:system+intitle:instability","[R. E. Vinograd, FOREIGN TECHNOLOGY DIV WRIGHT-PATTERSON AFB OHIO.]",,,"1964","http://books.google.es/books?id=1Oe-tgAACAAJ&dq=intitle:system%2Bintitle:instability&hl=&cd=28&source=gbs_api","OCLC:227356062",
"Power/voltage Instability in an HVDC Link Connected to a Weak AC System","intitle:system+intitle:instability","[Sladjana Elez]",,,"1996","http://books.google.es/books?id=xfrmSgAACAAJ&dq=intitle:system%2Bintitle:instability&hl=&cd=29&source=gbs_api","OCLC:184891730",
"Slow Drift Instability in Model Reference Adaptive System. An Averaging Analysis","intitle:system+intitle:instability","[Li-Chen Fu, Sosale Shankara Sastry]",,,"1986","http://books.google.es/books?id=DqfLGwAACAAJ&dq=intitle:system%2Bintitle:instability&hl=&cd=30&source=gbs_api","OCLC:43881975",
"Analysis of Complicated Oscillatory Instability Phenomena in General Power System Models","intitle:system+intitle:instability","[Weijun Ji]","[Electric power distribution]",,"1997","http://books.google.es/books?id=cXxtuAAACAAJ&dq=intitle:system%2Bintitle:instability&hl=&cd=31&source=gbs_api","OCLC:39099438",
"On a System of Differential Equations Connected with Gravitational Instability of a Multi-component Medium in Newtonian Cosmology","intitle:system+intitle:instability","[A. M. Mathai, McGill University. Department of Mathematics and Statistics]",,,"1988","http://books.google.es/books?id=EiWXNAEACAAJ&dq=intitle:system%2Bintitle:instability&hl=&cd=32&source=gbs_api","OCLC:28498304",
"Instability of the Electron-phonon System in Strong Electric Fields","intitle:system+intitle:instability","[Jiro Yamashita, Kiichi Nakamura]",,,"1965","http://books.google.es/books?id=5fnycQAACAAJ&dq=intitle:system%2Bintitle:instability&hl=&cd=33&source=gbs_api","OCLC:636486447",
"Instability of the European Emission Trading System - Causes and Options for Stabilisation","intitle:system+intitle:instability","[Thomas Kalitzky]",,,"2007","http://books.google.es/books?id=AF9HnwEACAAJ&dq=intitle:system%2Bintitle:instability&hl=&cd=34&source=gbs_api","3869431539",
"Conservation of Mass and Instability in a Dynamic Economy-environment System","intitle:system+intitle:instability","[Charles Perrings, University of Auckland. Dept. of Economics]","[Equilibrium (Economics)]",,"1984","http://books.google.es/books?id=xEvZMAAACAAJ&dq=intitle:system%2Bintitle:instability&hl=&cd=35&source=gbs_api","OCLC:152409686",
"Radiation Sensitivity and Genomic Instability in the Hematopoietic System. Frequencies of Micronucleated Reticulocytes in Whole-body X-irradiated BALB/c and C57BL/6 Mice","intitle:system+intitle:instability",,,,"2007","http://books.google.es/books?id=IR_8MgEACAAJ&dq=intitle:system%2Bintitle:instability&hl=&cd=36&source=gbs_api","OCLC:676615931",
"Experimental Determination of Thermal-hydrodynamic Instability Boundaries in a Two-phase Upflow System. A Thesis","intitle:system+intitle:instability","[Veerendra Kailash Bhandari]",,,"1983","http://books.google.es/books?id=cqSVtgAACAAJ&dq=intitle:system%2Bintitle:instability&hl=&cd=37&source=gbs_api","OCLC:10745218",
"Analysis of C-MYC-induced Chromosomal Instability and Generation of a Conditional MicroRNA Expression System","intitle:system+intitle:instability","[Alexey Epanchintsev]",,,"2007","http://books.google.es/books?id=_dhwngEACAAJ&dq=intitle:system%2Bintitle:instability&hl=&cd=38&source=gbs_api","OCLC:239642883",
"The Effect of Continuing Currency Instability on the Budgets of Organizations in the United Nations System. Draft Statement","intitle:system+intitle:instability","[Administrative Committee on Coordination]",,,"1980","http://books.google.es/books?id=vftdkgEACAAJ&dq=intitle:system%2Bintitle:instability&hl=&cd=39&source=gbs_api","OCLC:79192596",
"Flow Instability During Direct Steam Generation in a Line-focus Solar Collector System","intitle:system+intitle:instability","[Robert J. Pederson, E. Kenneth May]","[Solar collectors]",,"1982","http://books.google.es/books?id=r74BngEACAAJ&dq=intitle:system%2Bintitle:instability&hl=&cd=40&source=gbs_api","OCLC:8823203",
"On Instability of Periodic Motion, Being a Continuation of Article on Periodic Motion of a Finite Conservative System","intitle:system+intitle:instability","[William Thomson Baron Kelvin, Royal Society (Great Britain)]","[Harmonic motion]",,"1891","http://books.google.es/books?id=ygYgMgAACAAJ&dq=intitle:system%2Bintitle:instability&hl=&cd=41&source=gbs_api","OCLC:181729164",
"On Instability of Parallel Flow of Inviscid Fluid in a Rotating System with Variable Coriolis Parameter","intitle:system+intitle:instability","[Louis N. Howard, Philip G. Drazin, MASSACHUSETTS INST OF TECH CAMBRIDGE.]",,,"1963","http://books.google.es/books?id=eQEROAAACAAJ&dq=intitle:system%2Bintitle:instability&hl=&cd=42&source=gbs_api","OCLC:227374100",
"Flow Instability During Direct Steam Generation in a Line Focus Solar Collector System","intitle:system+intitle:instability","[O. May]",,,"1985-06-01","http://books.google.es/books?id=LRz9AAAACAAJ&dq=intitle:system%2Bintitle:instability&hl=&cd=43&source=gbs_api","0895530961",
"World money, the monetary system, and the instability of economic. development in the 1970s and 1980s","intitle:system+intitle:instability","[Hansjörg Herr]",,,"1988","http://books.google.es/books?id=_V1GcgAACAAJ&dq=intitle:system%2Bintitle:instability&hl=&cd=44&source=gbs_api","OCLC:75063051",
"Gravitational Instability of a Multilayered System of High Viscosity....","intitle:system+intitle:instability","[H.. Ode]",,,"1968","http://books.google.es/books?id=3PorqAAACAAJ&dq=intitle:system%2Bintitle:instability&hl=&cd=45&source=gbs_api","LCCN:72190875",
"Elements of Instability in the Current Japanese Land Tenure System","intitle:system+intitle:instability","[John Douglas Eyre]",,,"1952","http://books.google.es/books?id=ysWzHAAACAAJ&dq=intitle:system%2Bintitle:instability&hl=&cd=46&source=gbs_api","OCLC:32621975",
"Drift Instability in the UMIST Linear System","intitle:system+intitle:instability","[L. Zhang, UMIST. Physics]",,,"1992","http://books.google.es/books?id=g0NkcgAACAAJ&dq=intitle:system%2Bintitle:instability&hl=&cd=47&source=gbs_api","OCLC:643369576",
"Instability of glacial climate in a model of the ocean-atmosphere-cryosphere system","intitle:system+intitle:instability","[A. SCHMITTNER, M. YOSHIMORI, A.J. WEAVER]",,,"2002","http://books.google.es/books?id=AolNtwAACAAJ&dq=intitle:system%2Bintitle:instability&hl=&cd=48&source=gbs_api","OCLC:770435585",
"The electron cyclotron instability in a beamplasma system","intitle:system+intitle:instability","[Hendrik Jurrien Hopman]",,,"1969","http://books.google.es/books?id=bMznkgEACAAJ&dq=intitle:system%2Bintitle:instability&hl=&cd=49&source=gbs_api","OCLC:487483450",
"The Effect of Continuing Currency Instability on the Budgets of Organizations in the United Nations System. Decision","intitle:system+intitle:instability","[UN. Economic and Social Council (1980, 2nd sess. : Geneva)]",,,"1980","http://books.google.es/books?id=bxOqQAAACAAJ&dq=intitle:system%2Bintitle:instability&hl=&cd=50&source=gbs_api","OCLC:81283333",
"Instability of Dynamic Systems Based on Uncoupled Sub-system Responses, with Applications to Rotor Dynamics","intitle:system+intitle:instability","[John Walter Mroszczyk]",,,"1987","http://books.google.es/books?id=PomptgAACAAJ&dq=intitle:system%2Bintitle:instability&hl=&cd=51&source=gbs_api","OCLC:16639586",
"A Boundary Method for Calculating the Growth of an Instability in a System of Two Fluids","intitle:system+intitle:instability","[Nadim E. Nasir]",,,"1967","http://books.google.es/books?id=9FswOAAACAAJ&dq=intitle:system%2Bintitle:instability&hl=&cd=52&source=gbs_api","OCLC:13695878",
"The Attempted Determination of the Stepwise Instability Constants of the System Copper (I)-2'2-biquinoline","intitle:system+intitle:instability","[Ivie Eugene Harrison]","[Copper compounds]",,"1963","http://books.google.es/books?id=ufgRGwAACAAJ&dq=intitle:system%2Bintitle:instability&hl=&cd=53&source=gbs_api","OCLC:41715828",
"An Analysis of Structural Instability in the System of Newsprint Demand in the US","intitle:system+intitle:instability","[Anders Baudin, Anders H. Westlund]",,,"1983","http://books.google.es/books?id=lu5BMwAACAAJ&dq=intitle:system%2Bintitle:instability&hl=&cd=54&source=gbs_api","OCLC:185463706",
"Dynamic Simulation of the Pressure-drop Type Instability in an Upflow Two-phase Boiling System","intitle:system+intitle:instability","[Liping Cao]","[Oscillations]",,"2000","http://books.google.es/books?id=I3Z2NwAACAAJ&dq=intitle:system%2Bintitle:instability&hl=&cd=55&source=gbs_api","OCLC:48519159",
"Global Instability and Pattern Formation in Dendritic Solidification of a Dilute Binary Alloy System","intitle:system+intitle:instability","[McGill University. Department of Mathematics and Statistics, Xu, Jian-Jun]",,,"1990","http://books.google.es/books?id=q8xvNAEACAAJ&dq=intitle:system%2Bintitle:instability&hl=&cd=56&source=gbs_api","OCLC:22380649",
"On the Rayleigh-Taylor Instability and Regularity for the Vlasov System in a Convex Domain","intitle:system+intitle:instability","[Hyung Ju Hwang]","[Convex domains]",,"2002","http://books.google.es/books?id=zGIstwAACAAJ&dq=intitle:system%2Bintitle:instability&hl=&cd=57&source=gbs_api","OCLC:53203651",
"Instability of the Respiratory System","intitle:system+intitle:instability","[Morrison Seaver McDavid]","[Respiration]",,"1964","http://books.google.es/books?id=6J0htwAACAAJ&dq=intitle:system%2Bintitle:instability&hl=&cd=58&source=gbs_api","OCLC:5051262",
"On the [psi]-instability of a Nonlinear Volterra Integro-differential System","intitle:system+intitle:instability","[Aurel Diamandescu, Universitatea de Vest din Timi?oara]",,,"2001","http://books.google.es/books?id=8rvUSgAACAAJ&dq=intitle:system%2Bintitle:instability&hl=&cd=59&source=gbs_api","OCLC:248042601",
"Limitations of System Performance Due to Time Delays, Instability and Non-minimum-phase Characteristics-an Example","intitle:system+intitle:instability","[Karl Johan Åström]",,,"1976","http://books.google.es/books?id=Zxo2MQAACAAJ&dq=intitle:system%2Bintitle:instability&hl=&cd=60&source=gbs_api","OCLC:185286757",
"Middle Childhood Experiences of Economic Instability Within the Family System","intitle:system+intitle:instability","[Lené Janse Van Rensburg]","[Adjustment (Psychology) in children]",,"2010","http://books.google.es/books?id=BwVJywAACAAJ&dq=intitle:system%2Bintitle:instability&hl=&cd=61&source=gbs_api","OCLC:745890671",
"The elctron cuclotron instability in a beam-plasma system","intitle:system+intitle:instability","[H. J. Hopman]",,,"1969","http://books.google.es/books?id=AxLxSAAACAAJ&dq=intitle:system%2Bintitle:instability&hl=&cd=62&source=gbs_api","OCLC:523206485",
"Fiscal Perversity and Economic Instability Under the Australian Federal System","intitle:system+intitle:instability","[Philip W. Crutch]","[Australia]",,"1982","http://books.google.es/books?id=PSMbNAAACAAJ&dq=intitle:system%2Bintitle:instability&hl=&cd=63&source=gbs_api","OCLC:221313884",
"Instability of the Autonomic Nervous System in Migraine Evaluation by Spectral Analysis of Heart Rate Fluctuations","intitle:system+intitle:instability","[Michal Zigelman]",,,"1992","http://books.google.es/books?id=sRrjtgAACAAJ&dq=intitle:system%2Bintitle:instability&hl=&cd=64&source=gbs_api","OCLC:234115235",
"A Design of an Air Flow and Instrumentation System to Measure Yaw-instability of Bodies of Revolution at High Sub-sonic Velocities","intitle:system+intitle:instability","[Charles Walter Caesar]","[Aerodynamics]",,"1957","http://books.google.es/books?id=HyFkOAAACAAJ&dq=intitle:system%2Bintitle:instability&hl=&cd=65&source=gbs_api","OCLC:26227171",
"Application of Frequency Domain and Liapunov Instability Criteria to the Design of an Attitude Control System for a Large Booster","intitle:system+intitle:instability","[S. C. Pincura, American Institute of Aeronautics and Astronautics]","[Feedback control systems]",,"1969","http://books.google.es/books?id=__AlQwAACAAJ&dq=intitle:system%2Bintitle:instability&hl=&cd=66&source=gbs_api","OCLC:457047284",
"The Instability of the International Financial System and Its Implications for Trade and Investment","intitle:system+intitle:instability","[Gunter Dufey]",,,"1991","http://books.google.es/books?id=6HJ8twAACAAJ&dq=intitle:system%2Bintitle:instability&hl=&cd=67&source=gbs_api","OCLC:753349590",
"Weapon System 107a-2. Product Engineering Program. Second Quarterly Review of Coated Metallic Thrust Chambers, Expandable Nozzles, Combustion Instability Scaling Concepts and Ablative Thrust Chambers","intitle:system+intitle:instability","[AEROJET-GENERAL CORP SACRAMENTO CALIF.]",,,"1964","http://books.google.es/books?id=OczPNwAACAAJ&dq=intitle:system%2Bintitle:instability&hl=&cd=68&source=gbs_api","OCLC:227325005",
"Nonlinear Mode Coupling and Saturation of Decay Instability in Ion Beam-plasma System","intitle:system+intitle:instability",,,,"1979","http://books.google.es/books?id=kU9XGwAACAAJ&dq=intitle:system%2Bintitle:instability&hl=&cd=69&source=gbs_api","OCLC:78595177",
"A Study of the Dislocation Instability and Reverse Martensitic Transformation in FE-NI System","intitle:system+intitle:instability","[Chung Lim]",,,"1971","http://books.google.es/books?id=Jmx5NwAACAAJ&dq=intitle:system%2Bintitle:instability&hl=&cd=70&source=gbs_api","OCLC:6039140",
"Filamentation Instability in a Light Ion Beam-plasma System with External Magnetic Field","intitle:system+intitle:instability","[T. Okada, H. Tazawa]",,,"1995","http://books.google.es/books?id=UaO8tgAACAAJ&dq=intitle:system%2Bintitle:instability&hl=&cd=71&source=gbs_api","OCLC:258019353",
"The Effects of Pulse Repetition Frequency Instability on the Range Accuracy of a Pulse Type Radar System","intitle:system+intitle:instability","[Martin Gerald Woolfson]",,,"1965","http://books.google.es/books?id=SlzQtgAACAAJ&dq=intitle:system%2Bintitle:instability&hl=&cd=72&source=gbs_api","OCLC:30852747",
"Debt Burden and Financial Instability in a Fixed Exchange Rate System","intitle:system+intitle:instability","[Kenshiro Ninomiya]","[Debt]",,"2002","http://books.google.es/books?id=c3ZEHAAACAAJ&dq=intitle:system%2Bintitle:instability&hl=&cd=73&source=gbs_api","OCLC:248355290",
"Instability of Conducting Polymer Sensors in an Electronic Nose System","intitle:system+intitle:instability","[Emmanuelle Schaller, Jacques-Olivier Bosset, Felix Escher]",,,"2000","http://books.google.es/books?id=MjAyGwAACAAJ&dq=intitle:system%2Bintitle:instability&hl=&cd=74&source=gbs_api","OCLC:85347184",
"Analysis of HVDC Convertor Transformer Core Saturation Instability, and Design of a Data Acquisition System for Its Assessment. A Thesis Presented for the Degree of Doctor of Philosophy in Electrical and Electronic Engineering at the University of Canterbury, Christchurch, New Zealand","intitle:system+intitle:instability","[Shiun Chen]","[Electric current converters]",,"1995","http://books.google.es/books?id=SNmctgAACAAJ&dq=intitle:system%2Bintitle:instability&hl=&cd=75&source=gbs_api","OCLC:154204051",
"An Analysis of Structural Instability in the System of Newssprint Demand in the US","intitle:system+intitle:instability","[Anders Baudin, Anders Westlund]",,,"1983","http://books.google.es/books?id=uBUXPwAACAAJ&dq=intitle:system%2Bintitle:instability&hl=&cd=76&source=gbs_api","OCLC:255630963",
"Huntington's Disease CAG Repeat Instability and Ubiquitin Proteasome System Alterations","intitle:system+intitle:instability","[Jesse M. Hunter]",,,"2006","http://books.google.es/books?id=W2F0NwAACAAJ&dq=intitle:system%2Bintitle:instability&hl=&cd=77&source=gbs_api","OCLC:173145763",
"Weapon System 107a-2 Product Engineering Program. Coated Metallic Thrust Chambers Expandable Nozzles, Combustion Instability Scaling Concepts Ablative Thrust Chambers","intitle:system+intitle:instability","[AEROJET-GENERAL CORP SACRAMENTO CALIF.]",,"Contents: Coated Metallic Thrust Chambers; Expandable nozzles; Combustion Instability Scaling Concepts; Ablative Thrust Chambers.","1964","http://books.google.es/books?id=4OWRNwAACAAJ&dq=intitle:system%2Bintitle:instability&hl=&cd=78&source=gbs_api","OCLC:227325871",
"Ethnicity Versus Elite Interest and Behaviour as Sources of Conflict and Instability in the Nigerian Political System","intitle:system+intitle:instability","[Maduka Lawrence Nwakwesi]","[Elite (Social sciences)]",,"1974","http://books.google.es/books?id=-Ec_GwAACAAJ&dq=intitle:system%2Bintitle:instability&hl=&cd=79&source=gbs_api","OCLC:61538424",
"Complex Instability Around the Rotation Axis of Stellar System. I, Galactic Potentials","intitle:system+intitle:instability","[Louis Martinet (astronome.), Daniel Pfenniger]",,,"1986","http://books.google.es/books?id=fewqYAAACAAJ&dq=intitle:system%2Bintitle:instability&hl=&cd=80&source=gbs_api","OCLC:715435154",
"Instability Testing of Compact and Pipe Specimens Utilizing a Test System Made Compliant by Computer Control","intitle:system+intitle:instability","[James Albert Joyce]","[Automation]",,"1982","http://books.google.es/books?id=aa3FngEACAAJ&dq=intitle:system%2Bintitle:instability&hl=&cd=81&source=gbs_api","OCLC:8782755",
"Two-stream Instability for a Light Ion Beam-plasma System with External Magnetic Field","intitle:system+intitle:instability","[Toshio Okada, H. Tazawa, Kakuy?g? Kagaku Kenky?jo]",,,"1993","http://books.google.es/books?id=H72vGwAACAAJ&dq=intitle:system%2Bintitle:instability&hl=&cd=82&source=gbs_api","OCLC:35543202",
"Instability of a Quasi-Dynamic System Subjected to a Circulatory Force","intitle:system+intitle:instability","[G. L. Anderson, WATERVLIET ARSENAL N Y.]",,"The state of stability of a double pendulum consisting of two viscoelastically hinged weightless, rigid bars carrying only a single concentrated mass and subjected to a circulatory and some conservative forces is examined. In the absence of damping in its hinges, this system, which is an example of a quasi-dynamic system, possesses multiple regions of stability and instability and can become unstable through divergence only. It is shown that the state of divergence may be attained whenever the natural frequency of the system either vanishes or becomes infinite. When damping is present in its hinges, the system becomes unstable through either divergence characterized by a vanishing frequency or by flutter. For very slight damping, the value of the critical flutter load is less than that of the critical load of divergence whose onset is characterized by an infinite frequency in the associated non-dissipative system.","1976","http://books.google.es/books?id=esnVtgAACAAJ&dq=intitle:system%2Bintitle:instability&hl=&cd=83&source=gbs_api","OCLC:227411433",
"The Exchange Rates System and Economic Instability in Indonesia 1950-1964","intitle:system+intitle:instability","[Boediono, Budiono]","[Foreign exchange administration]","Manuscript reference no.: NLA MS 6243.","1968","http://books.google.es/books?id=tvOjNwAACAAJ&dq=intitle:system%2Bintitle:instability&hl=&cd=84&source=gbs_api","OCLC:220741910",
"Self-induced Asynchronous Instability in a Partially Filled Rotating Centrifuge on an Elastic Support System","intitle:system+intitle:instability","[Cheuk-Hung Andrew Cheng]",,,"1983","http://books.google.es/books?id=8ywZmwEACAAJ&dq=intitle:system%2Bintitle:instability&hl=&cd=85&source=gbs_api","OCLC:833491554",
"Measured Effects of Gaseous Flow System Dynamics on Acoustic-mode Combustion Instability","intitle:system+intitle:instability","[John Frederick Groeneweg]",,,"1969","http://books.google.es/books?id=4iOTMQEACAAJ&dq=intitle:system%2Bintitle:instability&hl=&cd=86&source=gbs_api","OCLC:249541144",
"Criterion of the Instability of an Arbitrary System of Deflagration in the Combustion Chamber of a Rocket Engine with Successive Autoignition of the Fuel (kriterii Neustoichivosti Proizvolnogo Rezhima Deflagratsii V Kamere Sgoraniya Raketnogo Dvigatelya S Posledovatelnym Samovosplameneniem Topliva).","intitle:system+intitle:instability","[S. K. Aslanov, FOREIGN TECHNOLOGY DIV WRIGHT-PATTERSONAFB OH.]",,"A criterion is developed for the evaluation of combustion stability in a liquid rocket engine.","1967","http://books.google.es/books?id=GvUVOAAACAAJ&dq=intitle:system%2Bintitle:instability&hl=&cd=87&source=gbs_api","OCLC:227503381",
