"title","query","authors","categories","description","published","previewLink","industryId",
"Guide to Finance Theory and Application: Risk and Risk Aversion","intitle:risk","[Professional Risk Managers' International Association (PRMIA)]","[Business & Economics]","The following is a chapter from The Professional Risk Managers' Guide to Finance Theory and Application, a complete reference for managing risk in all areas of finance, from insurance and banking to asset management and institutional investing. Ten experts from around the world discuss every aspect of finance theory and how it is intertwined with the process of risk management. This reference delivers a comprehensive introduction to portfolio mathematics that includes discussion of the efficient frontier, portfolio theory, and the concept of portfolio diversification.","2007-12-21","http://books.google.es/books?id=04N_ngEACAAJ&dq=intitle:risk&hl=&cd=16&source=gbs_api","0071731806",
"Risk, Risk Management and Regulation in the Banking Industry. The Risk to Come","intitle:risk","[Peter Pelzer]","[Business & Economics]","This highly original book aims to broaden the discussion about risk, the management of risk and regulation, especially in the financial industry. By using terms of the philosopher Jacques Derrida, Peter Pelzer employs philosophical concepts to enrich the understanding of what risk is about and what is necessarily excluded in contemporary risk management.","2013","http://books.google.es/books?id=MhdTngEACAAJ&dq=intitle:risk&hl=&cd=17&source=gbs_api","0415508509",
"Environmental Modeling and Health Risk Analysis (Acts/Risk)","intitle:risk","[Mustafa M. Aral]","[Science]","This book is intended to serve as a comprehensive source for the advancements and contributions made in environmental transformation and transport modeling in general and the associated health risk assessment topics in particular. The selection of the title, Environmental Modeling and Health Risk Analysis stems from an ambitious objective of providing a review of air, surface water and groundwater quality modeling topics and linking these models with exposure and health risk analysis. Thus, the purpose is to provide the reader with an integrated perspective on these two seemingly distant fields. The ACTS and RISK software that is an integral part of this book include computational platforms for all models discussed in the book. Using these two software tools, available from http://extras.springer.com/ , the models described in the book can be readily accessed and used in classroom or professional applications as demonstrated in the book.","2010-07-28","http://books.google.es/books?id=xRV6FFW4qlQC&printsec=frontcover&dq=intitle:risk&hl=&cd=18&source=gbs_api","9048186080",
"Risk of Accidental Chlorine Release from a Refinery and the Effectiveness of California's Risk Management and Prevention Program (RMPP) in Controlling that Risk","intitle:risk","[Asok K. Sengupta]",,,"1992","http://books.google.es/books?id=kx7PtgAACAAJ&dq=intitle:risk&hl=&cd=19&source=gbs_api","OCLC:26886715",
"The Impact of Ambiguity and Risk on the Auditor's Assessment of Inherent Risk and Control Risk","intitle:risk","[Aundrea Kay Guess]","[Auditing]",,"1993","http://books.google.es/books?id=Kk1VtwAACAAJ&dq=intitle:risk&hl=&cd=20&source=gbs_api","OCLC:535249165",
"Role of Quantitative Risk Assessments for Characterizing Risk and Uncertainty and Delineating Appropriate Risk Management Options, with Special Emphasis on Terrorism","intitle:risk","[T. Aven]",,,,"http://books.google.es/books?id=NfdOtwAACAAJ&dq=intitle:risk&hl=&cd=21&source=gbs_api","OCLC:767090038",
"Risk Profile: why Some Risk Assessors are Failing to Ensure that Risk is Reduced So Far as is Reasonably Practicable","intitle:risk","[Chris Martin]",,,"2008","http://books.google.es/books?id=7-B8ngEACAAJ&dq=intitle:risk&hl=&cd=22&source=gbs_api","OCLC:855416278",
"Yield Risk, Risk Aversion, Risk and Genotype Selection. Conceptual Issues and Approaches","intitle:risk","[H.P. Binswanger, B.C. Barah]",,,"1980","http://books.google.es/books?id=ChKwtwAACAAJ&dq=intitle:risk&hl=&cd=23&source=gbs_api","OCLC:67657548",
"How Perception of Increased Susceptibility to Coronary Heart Disease is Associated with Risk Factors and how Actual Heightened Risk Predicts Risk Reduction in a Work-site Population","intitle:risk","[Vanessa M. Britto]",,,"1996","http://books.google.es/books?id=jyHxHwAACAAJ&dq=intitle:risk&hl=&cd=24&source=gbs_api","OCLC:39089765",
"The National Cross-site Evaluation of High-risk Youth Programs: Understanding risk, protection, and substance use among high-risk youth","intitle:risk","[Elizabeth Sale, Rafa Kasim, Jack Hermann]","[Drug abuse]",,"2002","http://books.google.es/books?id=7KIVPwAACAAJ&dq=intitle:risk&hl=&cd=25&source=gbs_api","OCLC:50816054",
"Credit Risk Management: Basic Concepts: Financial Risk Components, Rating Analysis, Models, Economic and Regulatory Capital","intitle:risk","[Tony Van Gestel, Bart Baesens]","[Business & Economics]","Credit Risk Management: Basic Concepts is the first book of a series of three with the objective of providing an overview of all aspects, steps, and issues that should be considered when undertaking credit risk management, including the Basel II Capital Accord, which all major banks must comply with in 2008. The introduction of the recently suggested Basel II Capital Accord has raised many issues and concerns about how to appropriately manage credit risk. Managing credit risk is one of the next big challenges facing financial institutions. The importance and relevance of efficiently managing credit risk is evident from the huge investments that many financial institutions are making in this area, the booming credit industry in emerging economies (e.g. Brazil, China, India, ...), the many events (courses, seminars, workshops, ...) that are being organised on this topic, and the emergence of new academic journals and magazines in the field (e.g. Journal of Credit Risk, Journal of Risk Model Validation, Journal of Risk Management in Financial Institutions, ...). Basic Concepts provides the introduction to the concepts, techniques, and practical examples to guide both young and experienced practitioners and academics in the fascinating, but complex world of risk modelling. Financial risk management, an area of increasing importance with the recent Basel II developments, is discussed in terms of practical business impact and the increasing profitability competition, laying the foundation for books II and III.","2008-10-23","http://books.google.es/books?id=aXP7xjN5o00C&printsec=frontcover&dq=intitle:risk&hl=&cd=26&source=gbs_api","0191609307",
"Beyond The Risk Society: Critical Reflections On Risk And Human Security","intitle:risk","[Mythen, Gabe, Walklate, Sandra]","[Social Science]","Bringing together cutting edge academics and researchers, Beyond the Risk Society provides an understanding of the relevance and impact of the concept of risk in various subject areas. Contributions by domain experts critically evaluate the way in which theoretical risk perspectives have influenced their fields of interest, offering the opportunity to reflect upon the problems and possibilities for future work on risk.","2006-08-01","http://books.google.es/books?id=-waAE4UD1mIC&printsec=frontcover&dq=intitle:risk&hl=&cd=27&source=gbs_api","9780335217380",
"One Night to Risk it All","intitle:risk","[Maisey Yates]","[Fiction]","The ultimate seduction!Ê Gorgeous Greek tycoon Alexios Christofides isn't above mixing revenge and pleasure to get exactly what he wants...even if that means seducing his enemy's fianc?e! Rachel Holt has always played the dutiful daughter, hostess, fianc?e. Until one electrifying night with a handsome stranger gives her a taste of freedom she's never known...But this night has great consequences for them both Ð especially when Rachel realises Alex's identity!","2014-05-01","http://books.google.es/books?id=hqnUAgAAQBAJ&printsec=frontcover&dq=intitle:risk&hl=&cd=28&source=gbs_api","9781472042484",
"Essays on Credit Risk, Interest Rate Risk and Macroeconomic Risk","intitle:risk","[Yuanfeng Hou]",,,"2003","http://books.google.es/books?id=UeXwHwAACAAJ&dq=intitle:risk&hl=&cd=29&source=gbs_api","OCLC:254642917",
"Total Risk, Systematic Risk, and Off-balance Sheet Risk for Large Commercial Banks","intitle:risk","[Morgan J. Lynge, C.F. Lee, University of Illinois at Urbana-Champaign. College of Commerce and Business Administration]",,,"1987","http://books.google.es/books?id=gssjtwAACAAJ&dq=intitle:risk&hl=&cd=30&source=gbs_api","OCLC:752313832",
"Topical Index for the Risk Report, Risk Financing, General Liability Manual, Construction Risk Management, Manual of Rules, Classifications, and Interpretations for Workers Compensation Insurance, Manual of Umbrella Forms and Interpretations","intitle:risk","[International Risk Management Institute]","[Risk (Insurance)]",,"1985","http://books.google.es/books?id=3A-9tgAACAAJ&dq=intitle:risk&hl=&cd=31&source=gbs_api","OCLC:11903393",
"The Empirical Research of Measurement on Liquidity Risk, Operational Risk and Sovereign Risk","intitle:risk","[???]",,,"2012","http://books.google.es/books?id=aqZ0MwEACAAJ&dq=intitle:risk&hl=&cd=32&source=gbs_api","OCLC:814321569",
"The Effect of the LIFO Vs. FIFO Inventory Alternative on the Ranking of Accounting Risk Measures and on the Association Between Accounting Risk Measures and the Market Risk Measure","intitle:risk","[Robert Paul Derstine]",,,"1973","http://books.google.es/books?id=QHs7nwEACAAJ&dq=intitle:risk&hl=&cd=33&source=gbs_api","OCLC:6829822",
"Using the Relative Risk Model for a Regional Scale Ecological Risk Assessment and Risk Prediction to Management Options of the Squalicum Creek Watershed (Washington USA)","intitle:risk","[Joy C. Chen]","[Ecological risk assessment]",,"2001","http://books.google.es/books?id=F3QLtwAACAAJ&dq=intitle:risk&hl=&cd=34&source=gbs_api","OCLC:52691125",
"Quantitative Market Risk Disclosure, Bond Default Risk and the Cost of Debt: why Value at Risk","intitle:risk","[Hong-Tao Guo]",,,"2002","http://books.google.es/books?id=j7XbygAACAAJ&dq=intitle:risk&hl=&cd=35&source=gbs_api","OCLC:50787827",
"Risk Factor Prevalence, Risk Status and Perceived Risk for Coronary Heart Disease Among Thai Elderly","intitle:risk","[Linchong Pothiban]",,,"1998","http://books.google.es/books?id=05vOmgEACAAJ&dq=intitle:risk&hl=&cd=36&source=gbs_api","OCLC:395971639",
"Risk-sharing Or Risk-taking? Counterparty Risk, Incentives and Margins","intitle:risk","[Bruno Biais, Florian Heider, Marie Hoerova]",,,"2012","http://books.google.es/books?id=FVA3MwEACAAJ&dq=intitle:risk&hl=&cd=37&source=gbs_api","OCLC:773945363",
"Abstract of Title and List of Encumbrances (as Shown in the Records of Sonoma County) Affecting All that Portion of the Rancho Cotati, in the County of Sonoma, State of California, as Particularly Described in the Deed from the Cotati Company to David Risk, James C. Risk and William B. Risk, Recorded in Liber 184 of Deeds, on Page 474 ; and Shown on Page 5 of this Abstract. Subsequent to April 20, 1899","intitle:risk","[Sonoma County Abstract Bureau (Santa Rosa, Calif.)]","[Land tenure]",,"1926","http://books.google.es/books?id=u0T-MgEACAAJ&dq=intitle:risk&hl=&cd=38&source=gbs_api","OCLC:32232033",
"Application of a General Risk Management Model to Portfolio Optimization Problems with Elliptical Distributed Returns for Risk Neutral and Risk Averse Decision Makers","intitle:risk","[Bahar Kaynar, ?. Ilker Birbil, Hans Frenk, J.B.G. Frenk]",,,"2007","http://books.google.es/books?id=kQl8SwAACAAJ&dq=intitle:risk&hl=&cd=39&source=gbs_api","OCLC:212237014",
"Evidence on the Effects of Components of Audit Risk, Algorithmic Risk, Audit Committees and Personality on Hong Kong Auditors' Audit Risk Judgments","intitle:risk","[Peter T. Y. Lau, Ferdinand A. Gul, Hong Kong Baptist University. Business Research Centre]","[Auditing]",,"1997","http://books.google.es/books?id=Lyw8HQAACAAJ&dq=intitle:risk&hl=&cd=40&source=gbs_api","OCLC:39161924",
"Risk Perceptions, Risk Preferences, Risk Ambiguity, and Flood Insurance","intitle:risk",,"[Flood insurance]","This thesis presents an analysis of subjective risk information and participation in the National Flood Insurance Program (NFIP). Data are taken from a survey of residents in flood-prone coastal regions in the southeastern U.S. Regression models are constructed to better understand factors affecting individuals' perceived risk ambiguity related to flood risk and the role of risk preferences, risk perceptions, and especially risk ambiguity, on the decision to purchase flood insurance. This is the first study not only of the influence of risk ambiguity on NFIP participation, but also of the impact of using different risk perception measures. Results indicate that NFIP participation is significantly affected by mean perceived risk, but the influence of range/variance of perceived risk, which presents one's perceived ambiguity, is mixed.","2012","http://books.google.es/books?id=xJk-nQEACAAJ&dq=intitle:risk&hl=&cd=42&source=gbs_api","OCLC:806515412",
"An Exploratory Investigation Into Possible Links Between Risk of Violence and Aggression from People Suffering from Mental Disorders, and how Risk Influences the Role of the Forensic Mental Health Nurse in the Assessment and Management of Risk","intitle:risk","[Paul H. Bedford]",,,"2005","http://books.google.es/books?id=gWCePQAACAAJ&dq=intitle:risk&hl=&cd=43&source=gbs_api","OCLC:278157696",
"Medical Risk, Perceived Risk, and Body Anxiety in Women Attending a High Risk Breast Surveillance Clinic","intitle:risk","[Joan Manheimer]","[Body image in women]",,"1992","http://books.google.es/books?id=Yf_dtgAACAAJ&dq=intitle:risk&hl=&cd=44&source=gbs_api","OCLC:277140243",
"Stage of Change, Self-efficacy, AIDS Knowledge, Perceived Risk and Actual Risk for HIV Acquisition Or Transmission Among High Risk Methadone Clients","intitle:risk","[Sandra E. Cohen]","[AIDS (Disease)]",,"1999","http://books.google.es/books?id=gpd1HAAACAAJ&dq=intitle:risk&hl=&cd=45&source=gbs_api","OCLC:83723883",
"The Evaluation of Normal Value at Risk, T Value at Risk and Extreme Value Value at Risk Based on Kupiec, Lopez and Blanco-Ihle Backtesting Procedures","intitle:risk","[Fransiskus A. P. Jaya]",,,"2000","http://books.google.es/books?id=acMYPwAACAAJ&dq=intitle:risk&hl=&cd=46&source=gbs_api","OCLC:278362865",
"The Impact of Staffing Ratios, Magnet Recognition, and Institutional Characteristics of Risk Adjusted Mortality, Risk Adjusted Complications, and Risk Adjusted Resource Utilization for Pediatric Cardiac Surgery Programs in California Before and After Enactment of the California State Staffing Law and Relative to Other States Combined ; a Dissertation","intitle:risk","[Patricia A. Hickey]","[Congenital heart disease in children]",,"2010","http://books.google.es/books?id=max8YgEACAAJ&dq=intitle:risk&hl=&cd=47&source=gbs_api","OCLC:650079044",
"Kaplan Schweser 2011 Study Notes FRM: Market risk measurement and management; risk management and investment management;- -Bk. 2. Credit risk measurement and management- -;Bk. 3. Operational and integrated risk management; current issues in financial markets","intitle:risk","[Kaplan Schweser]","[Corporations]",,"2011","http://books.google.es/books?id=g0V9ygAACAAJ&dq=intitle:risk&hl=&cd=48&source=gbs_api","1427730989",
"Risk and Risk Perception. A Literature Review","intitle:risk","[Linda Botterill, Nicole Andrea Mazur]","[Electronic books]",,"2004","http://books.google.es/books?id=HRyHmgEACAAJ&dq=intitle:risk&hl=&cd=49&source=gbs_api","0642587531",
"A Regression Model of International Banking Risk and Risk Scoring","intitle:risk","[John L. Simpson]","[Banks and banking, International]",,"1997","http://books.google.es/books?id=f1PSAAAACAAJ&dq=intitle:risk&hl=&cd=50&source=gbs_api","1863426272",
"Risk Accounting and Risk Management for Accountants","intitle:risk","[Dimitris N. Chorafas]","[Business & Economics]","Both Accountants and Auditors are confronted daily with challenges associated with the evaluation of credit risk, market risk, and other exposures. The book provides up-to-date information on the most significant developments in risk management policies and practices. Accountants whose work under International Financial Reporting Standards increasingly involves risk control in their job will find this book of practical value with the inclusion of material on ""how to"" successfully design, implementation and use risk control measures. Designed specifically for accountants the book starts with the fundamental factors underpinning risk: volatility and uncertainty, and then shows how and why accounting, auditing, and risk control correlate. The themes covered in the book include: credit risk, market risk, liquidity risk, investment risk, and event risk. * This practical handbook, complete with case studies is specifically aimed at accountants. * comprehensive information on how to develop, implement and use a risk management system * Covers credit risk, market risk, liquidity risk, investment risk, event risk.","2007-08-29","http://books.google.es/books?id=qPwxnM7M9wUC&printsec=frontcover&dq=intitle:risk&hl=&cd=51&source=gbs_api","9780080550466",
"Schweser 2010 FRM Study Notes: Market risk measurement and management; risk management and investment management- -Bk 2. Credit risk measurement and management- -Bk 3. Operational and integrated risk management; current issues in financial markets","intitle:risk","[Kaplan Schweser]","[Credit]",,"2010","http://books.google.es/books?id=5YkMSQAACAAJ&dq=intitle:risk&hl=&cd=52&source=gbs_api","1427789614",
"Credit Risk Management : Basic Concepts: Financial Risk Components, Rating Analysis, Models, Economic and Regulatory Capital. Basic Concepts: Financial Risk Components, Rating Analysis, Models, Economic and Regulatory Capital","intitle:risk","[Dr Tony Van Gestel, Dr Bart Baesens]","[Business & Economics]","Credit Risk Management: Basic Concepts is the first book of a series of three with the objective of providing an overview of all aspects, steps, and issues that should be considered when undertaking credit risk management, including the Basel II Capital Accord, which all major banks must comply with in 2008. The introduction of the recently suggested Basel II Capital Accord has raised many issues and concerns about how to appropriately manage credit risk. Managing credit risk is one of the next big challenges facing financial institutions. The importance and relevance of efficiently managing credit risk is evident from the huge investments that many financial institutions are making in this area, the booming credit industry in emerging economies (e.g. Brazil, China, India, ...), the many events (courses, seminars, workshops, ...) that are being organised on this topic, and the emergence of new academic journals and magazines in the field (e.g. Journal of Credit Risk, Journal of Risk Model Validation, Journal of Risk Management in Financial Institutions, ...). Basic Concepts provides the introduction to the concepts, techniques, and practical examples to guide both young and experienced practitioners and academics in the fascinating, but complex world of risk modelling. Financial risk management, an area of increasing importance with the recent Basel II developments, is discussed in terms of practical business impact and the increasing profitability competition, laying the foundation for books II and III.","2008-10-23","http://books.google.es/books?id=przxuIzrKpwC&printsec=frontcover&dq=intitle:risk&hl=&cd=53&source=gbs_api","0191562718",
"Identify Risk and Apply Risk Management Processes, BSBCMN416A","intitle:risk","[Managing Business Communication, MBC]","[Risk management]",,"2006","http://books.google.es/books?id=vT8SGQAACAAJ&dq=intitle:risk&hl=&cd=54&source=gbs_api","0074717219",
"A Regression Model of Country Risk and Risk Scoring","intitle:risk","[John L. Simpson]","[Country risk]",,"1997","http://books.google.es/books?id=FE3vAAAACAAJ&dq=intitle:risk&hl=&cd=55&source=gbs_api","1863426264",
"Estabalishing [i.e. Establishing] a Corporate Risk Philosophy for Risk Management Purposes","intitle:risk","[Danny Samson]","[Risk management]",,"1986","http://books.google.es/books?id=YK6TAAAACAAJ&dq=intitle:risk&hl=&cd=56&source=gbs_api","0868394351",
"Risk Assessment and Risk Communication Strategies in Bioterrorism Preparedness","intitle:risk","[Manfred S. Green, Jonathan Zenilman, Dani Cohen]","[Medical]","Proceedings of the NATO Advanced Research Workshop on Risk Assessment and Risk Communication in Bioterrorism, held in Ein-Gedi, Israel, June 2005","2007-04-26","http://books.google.es/books?id=xnMOgpSq_YMC&printsec=frontcover&dq=intitle:risk&hl=&cd=57&source=gbs_api","9781402058066",
"Technical guidance document in support of Commission directive 93/67/EEC on risk assessment for new notified substances and Commission regulation (EC) no 1488/94 on risk assessment for existing substances","intitle:risk","[European Commission]","[Medical]",,"1996","http://books.google.es/books?id=f2swAQAAIAAJ&dq=intitle:risk&hl=&cd=58&source=gbs_api","STANFORD:36105073487915",
"Market Risk Analysis, Value at Risk Models","intitle:risk","[Carol Alexander]","[Business & Economics]","Written by leading market risk academic, Professor Carol Alexander, Value-at-Risk Models forms part four of the Market Risk Analysis four volume set. Building on the three previous volumes this book provides by far the most comprehensive, rigorous and detailed treatment of market VaR models. It rests on the basic knowledge of financial mathematics and statistics gained from Volume I, of factor models, principal component analysis, statistical models of volatility and correlation and copulas from Volume II and, from Volume III, knowledge of pricing and hedging financial instruments and of mapping portfolios of similar instruments to risk factors. A unifying characteristic of the series is the pedagogical approach to practical examples that are relevant to market risk analysis in practice. All together, the Market Risk Analysis four volume set illustrates virtually every concept or formula with a practical, numerical example or a longer, empirical case study. Across all four volumes there are approximately 300 numerical and empirical examples, 400 graphs and figures and 30 case studies many of which are contained in interactive Excel spreadsheets available from the the accompanying CD-ROM . Empirical examples and case studies specific to this volume include: Parametric linear value at risk (VaR)models: normal, Student t and normal mixture and their expected tail loss (ETL); New formulae for VaR based on autocorrelated returns; Historical simulation VaR models: how to scale historical VaR and volatility adjusted historical VaR; Monte Carlo simulation VaR models based on multivariate normal and Student t distributions, and based on copulas; Examples and case studies of numerous applications to interest rate sensitive, equity, commodity and international portfolios; Decomposition of systematic VaR of large portfolios into standard alone and marginal VaR components; Backtesting and the assessment of risk model risk; Hypothetical factor push and historical stress tests, and stress testing based on VaR and ETL.","2009-01-15","http://books.google.es/books?id=e03cHzItv0AC&printsec=frontcover&dq=intitle:risk&hl=&cd=59&source=gbs_api","9780470745076",
"Residue Risk Analysis and Development of Risk Managment Options for Major Export Markets of Pome Fruit, Citrus and Vegetables","intitle:risk","[Kevin Bodnaruk]","[Fruit]",,"2005","http://books.google.es/books?id=A0fStgAACAAJ&dq=intitle:risk&hl=&cd=60&source=gbs_api","0734110162",
"Risk and Prognosis of Breast Cancer Among Women at High Risk of the Disease","intitle:risk","[Mikael Hartman]",,,"2007","http://books.google.es/books?id=wDlvNAAACAAJ&dq=intitle:risk&hl=&cd=61&source=gbs_api","9173573035",
"A Farm-based Prospective Study for Equine Colic Risk Factors and Risk Associated Events","intitle:risk","[Mary Kay Tinker]",,,"1995","http://books.google.es/books?id=pREGtwAACAAJ&dq=intitle:risk&hl=&cd=62&source=gbs_api","OCLC:34346743",
"Risk Management and Risk Assessment in Different Sectors in Denmark. Proceedings from the ATV Conference Risk Management, Hazard and Risk Assessment in Connection with the Setting of Limit Values for Chemicals, Denmark, 3rd-4th March 1992","intitle:risk","[Akademiet for de Tekniske Videnskaber (Lyngby-Tårbaek), Danish Academy of Technical Sciences. ATV Committee, danish Academy of Technical Sciences, Risk Management, Hazard and Risk Assessment in Connection with the Setting of Limit Values for Chemicals]",,,"1992","http://books.google.es/books?id=q-V-AAAACAAJ&dq=intitle:risk&hl=&cd=63&source=gbs_api","8788699846",
"Perceptions of Risk and Risk Taking Behaviors in Adolescent Survivors of Childhood Cancer","intitle:risk","[Lisa Lu Kimmey-Walker]",,,"1994","http://books.google.es/books?id=XsaeNwAACAAJ&dq=intitle:risk&hl=&cd=64&source=gbs_api","OCLC:32710422",
"Evaluating Hedging Strategies as a Price-risk Management Tool for Dairy Farmers with Different Levels of Risk Aversion","intitle:risk","[Matthew William Gearhardt]","[Dairying]",,"2003","http://books.google.es/books?id=8ZGnHAAACAAJ&dq=intitle:risk&hl=&cd=65&source=gbs_api","OCLC:55801899",
"The Role of Risk and Risk Management in Experiential Education","intitle:risk","[Michael Mobley]","[Risk management]",,"1981","http://books.google.es/books?id=D2m1mgEACAAJ&dq=intitle:risk&hl=&cd=66&source=gbs_api","OCLC:13053342",
"The Social Contours of Risk: Publics, risk communication and the social amplification of risk","intitle:risk","[Jeanne X. Kasperson]","[Business & Economics]","Assessing the full scale of environmental impacts is essential for effective planning of transport and land use. This is an analysis of transport and land-use planning using strategic environmental assessment (SEA). It establishes the effectiveness of SEA","2005","http://books.google.es/books?id=NVsfZDmYpzsC&dq=intitle:risk&hl=&cd=67&source=gbs_api","9781844070725",
"Risk Assessment and Risk Management in the Pharmaceutical Industry. Clear and Simple","intitle:risk","[James L. Vesper]","[Business & Economics]",,"2006-03-01","http://books.google.es/books?id=AyRPAAAAMAAJ&dq=intitle:risk&hl=&cd=68&source=gbs_api","UOM:39015064768164",
"Risk Assessment and Risk Management in Environmental Law. ALI-ABA Course of Study Materials, October 8-9, 1998, Washington","intitle:risk",,"[Environmental law]",,"1998","http://books.google.es/books?id=Z444GQAACAAJ&dq=intitle:risk&hl=&cd=69&source=gbs_api","OCLC:40245737",
"An Analysis of Transfer Risk in Comparison to Sovereign Risk","intitle:risk","[Philipp Hauger]","[Business & Economics]","Transfer risk is the risk that a non-sovereign entity, which is able and willing to service its foreign currency obligations, cannot obtain the required currency or cannot transfer this money to the receiver abroad. This transfer inability is caused by the imposition of restrictions on convertibility or capital transfers by the government. Transfer risk applies to all types of international investments, especially in emerging market countries. Due to this, it is more important than ever in these days of globalization. The New Basel Capital Accords require the consideration of transfer risk, too. The author Philipp Hauger describes the different types of risk occurring in international borrowings and investments. The political and corporate determinants of transfer risk are examined. The book illustrates the reasons why monetary unions reduce the risk of a transfer event, even though they have no influence on the sovereign risk. In addition, the author details how transfer risk is assessed by international professionals and describes two interesting approaches to estimate transfer risk in a quantitative way. This book is intended for professionals and students who are interested in the risks of international investments and for everybody working in international business, who has to differentiate between sovereign risk and the risk of a corporate default.","2006-10-21","http://books.google.es/books?id=l0NPQM46vFIC&printsec=frontcover&dq=intitle:risk&hl=&cd=70&source=gbs_api","9783638559454",
