"title","query","authors","categories","description","published","previewLink","industryId",
"New Directions for Understanding Systemic Risk. A Report on a Conference Cosponsored by the Federal Reserve Bank of New York and the National Academy of Sciences","market+systemic","[Board on Mathematical Sciences and Their Applications, Division on Engineering and Physical Sciences, National Research Council]","[Business & Economics]","The stability of the financial system and the potential for systemic events to alter its function have long been critical issues for central bankers and researchers. Recent events suggest that older models of systemic shocks might no longer capture all of the possible paths of such disturbances or account for the increasing complexity of the financial system. To help assess these concerns, the Federal Reserve Bank of New York and the NRC cosponsored a conference that brought together engineers, scientists, economists, and financial market experts to promote better understanding of systemic risk in a variety of fields. The book presents an examination of tools used in ecology and engineering to study systemic collapse in those areas; a review of current trends in economic research on systemic risk, the payments system, and the market of interbank funds; and for context, descriptions of how systemic risk in the financial system affects trading activities.","2007-12-27","http://books.google.es/books?id=fMZTAgAAQBAJ&pg=PT16&dq=market%2Bsystemic&hl=&cd=11&source=gbs_api","9780309107525",
"The Systemic Regulation of Credit Rating Agencies and Rated Markets (EPub)","market+systemic","[Mr. Amadou N. R. Sy]","[Business & Economics]","Credit ratings have contributed to the current financial crisis. Proposals to regulate credit rating agencies focus on micro-prudential issues and aim at reducing conflicts of interest and increasing transparency and competition. In contrast, this paper argues that macro-prudential regulation is necessary to address the systemic risk inherent to ratings. The paper illustrates how financial markets have increasingly relied on ratings. It shows how downgrades have led to systemic market losses and increased illiquidity. The paper suggests the use of ""ratings maps"" and stress-tests to assess the systemic risk of ratings, and increased capital or liquidity buffers to manage such risk.","2009-06-01","http://books.google.es/books?id=oeyKx-WgbvQC&pg=RA1-PR20&dq=market%2Bsystemic&hl=&cd=12&source=gbs_api","9781452765204",
"Determinants and Systemic Consequences of International Capital Flows","market+systemic",,"[Business & Economics]","The growing integration of capital markets has strengthened incentives for greater international coordination of economic and financial policies. Structural changes in these financial market, however, may have undermined the effectiveness of monetary and fiscal policy and complicated market access by developing countries. These are among the findings of this study of capital flows in the 1970s and the 1980s.","1991","http://books.google.es/books?id=BzYVWvICWB8C&pg=PA1982&dq=market%2Bsystemic&hl=&cd=13&source=gbs_api","1557752052",
"Hedge Funds, Financial Intermediation, and Systemic Risk. A Reprint from ""Economic Policy Review""","market+systemic","[John Kambhu]",,"Hedge funds have become important players in the U.S. & global capital markets. These largely unregulated funds use: a variety of complex trading strategies & instruments, in their liberal use of leverage, in their opacity to outsiders, & in their convex compensation structure. These differences can exacerbate market failures associated with agency problems, externalities, & moral hazard. Counterparty credit risk mgmt. (CCRM) practices are the first line of defense against market disruptions with potential systemic consequences. This article examines how the unique nature of hedge funds may generate market failures that make CCRM for exposures to the funds intrinsically more difficult to manage, both for regulated institutions & for policymakers. Ill.","2008-04","http://books.google.es/books?id=viZLvHNm2D4C&printsec=frontcover&dq=market%2Bsystemic&hl=&cd=14&source=gbs_api","1428988769",
"Coping with Financial Fragility and Systemic Risk","market+systemic","[Harald A. Benink]","[Business & Economics]","Coping with Financial Fragility and Systemic Risk identifies and discusses the sources of perceived fragility in financial institutions and markets and its potential consequences throughout the economy. It then examines private sector solutions for dealing with systemic risk and mitigating the consequences. Finally, the book examines regulatory solutions to these problems.","1995","http://books.google.es/books?id=gCCmG81cMicC&pg=PA170&dq=market%2Bsystemic&hl=&cd=15&source=gbs_api","079239612X",
"Hedge Funds and Systemic Risk in the Financial Markets. Hearing Before the Committee on Financial Services, U.S. House of Representatives, One Hundred Tenth Congress, First Session, March 13, 2007","market+systemic","[United States. Congress. House. Committee on Financial Services]","[Financial risk]",,"2007","http://books.google.es/books?id=QgnmsH_i-zoC&pg=RA1-PA90&dq=market%2Bsystemic&hl=&cd=16&source=gbs_api","0160790778",
"Three Essays on Systemic Risk and Rating in Crop Insurance Markets","market+systemic","[Joshua D. Woodard]",,"The second essay investigates the loss performance of the Federal Crop Insurance program. Historically, government insurance programs tend to be ineffective at segregating risks, leading to markets that are inefficient. In the case of the Federal Crop Insurance program, rates are set non-competitively. This study develops a spatial econometric model of loss experience and finds evidence of geographic misratings. The results also suggest that substantial actuarial cross-subsidization is resulting from the apparent rating inequities, which has a variety of welfare implications.","2008","http://books.google.es/books?id=Z8RtXAt5Y24C&pg=PA24&dq=market%2Bsystemic&hl=&cd=17&source=gbs_api","0549911456",
"Credit Derivatives: Systemic Risks and Policy Options? (EPub)","market+systemic","[John Kiff, Ms. Jennifer A. Elliott, Elias G. Kazarian, Jodi G. Scarlata, Carolyne Spackman]","[Business & Economics]","Credit derivative markets are largely unregulated, but calls are increasingly being made for changes to this ""hands off"" stance, amidst concerns that they helped to fuel the current financial crisis, or that they could be a cause of the next one. The purpose of this paper is to address two basic questions: (i) do credit derivative markets increase systemic risk; and (ii) should they be regulated more closely, and if so, how and to what extent? The paper begins with a basic description of credit derivative markets and recent events, followed by an assessment of their recent association with systemic risk. It then reviews and evaluates some of the authorities' proposed initiatives, and discusses some alternative directions that could be taken.","2009-11-01","http://books.google.es/books?id=yaXgoSezI-4C&pg=PA2020&dq=market%2Bsystemic&hl=&cd=18&source=gbs_api","9781452750057",
"Reforming the International Financial System for Development","market+systemic","[Jomo Kwame Sundaram]","[Business & Economics]","The 1944 Bretton Woods conference created new institutions for international economic governance. Though flawed, the system led to, a golden age in postwar reconstruction, sustained economic growth, job creation, and postcolonial development. Yet financial liberalization since the 1970s has involved deregulation and globalization, which have exacerbated instability, rather than sustained growth. In addition, the failure of Bretton Woods to provide a reserve currency enabled the dollar to fill the void, which has contributed to periodic, massive U.S. trade deficits. Our latest global financial crisis, in which all these weaknesses played a part, underscores how urgently we must reform the international financial system. Prepared for the G24, a consortium of developing countries focused on financial issues, this volume sues that such reforms must be developmental. Chapters review historical trends in global liquidity, financial flows to emerging markets, and the food crisis, identifying the systemic flaws that contributed to the recent downturn. They challenge the effectiveness of recent policy .and suggest criteria for regulatory reform, keeping in mind the different circumstances, capacities, and capabilities of various economies. Essays follow ongoing revisions in international banking standards, the improved management of international capital flows, the critical role of the World Trade Organization in liberalizing and globalizing financial services, and the need for international tax cooperation. They also propose new global banking and reserve currency arrangements. Jomo Kwame Sundaram is assistant secretary general for economic development at the United Nations and research coordinator for the G24 Intergovernmental Group on International Monetary Affairs and Development. In 2007 he was awarded the Wassily Leontief Prize for Advancing the Frontiers of Economic Thought.","2010","http://books.google.es/books?id=znKpXbvkt4YC&pg=PT280&dq=market%2Bsystemic&hl=&cd=19&source=gbs_api","9780231157643",
"International Capital Markets : Developments, Prospects, and Key Policy Issues (September 2000)","market+systemic","[Donald J. Mathieson]","[Business & Economics]","Following a review and assesment of recent developments in capital market and banking systems, this year's International Capital Markets report review and assesses recent developments in mature and emerging financial markets and continues the analysis of key issues affecting global financial markets. It examines the systemic implications of the continued rapid development of the global over-the-counter derivatives markets and the expansion of foreign-owned banks into emerging markets. The report also analyzes market participants' assessments of the proposals for private sector involvement in the prevention and resolution of crises.","2000-09-11","http://books.google.es/books?id=XmP2zY_7DacC&pg=PA83&dq=market%2Bsystemic&hl=&cd=20&source=gbs_api","1557759499",
"Responsibility of Central Banks for Stability in Financial Markets","market+systemic","[Garry J. Schinasi]","[Business & Economics]","What is the role of central banks in ensuring financial stability? This paper addresses this controversial subject, in part by drawing on the experiences in Europe, Japan, and the United States, and by examining four questions. What is meant by financial stability? Do central banks have a natural role in ensuring financial stability? What does a central bank need to execute this role effectively? How far have central banks actually gone in safeguarding financial stability? the experience drawn on in the paper suggest that central banks: have a natural role to play; at times may require supervisory information to execute this natural role; and have incurred risks to their balance sheets to ensure financial stability.","2003-06-01","http://books.google.es/books?id=d9HaYOpfh9kC&pg=PA4&dq=market%2Bsystemic&hl=&cd=21&source=gbs_api","9781451899771",
"Systemic Contingent Claims Analysis - Estimating Market-Implied Systemic Risk","market+systemic","[Andreas A. Jobst, Dale F. Gray]",,"The recent global financial crisis has forced a re-examination of risk transmission in the financial sector and how it affects financial stability. Current macroprudential policy and surveillance (MPS) efforts are aimed establishing a regulatory framework that helps mitigate the risk from systemic linkages with a view towards enhancing the resilience of the financial sector. This paper presents a forward-looking framework (Systemic CCA) to measure systemic solvency risk based on market-implied expected losses of financial institutions with practical applications for the financial sector risk management and the system-wide capital assessment in top-down stress testing. the suggested approach uses advanced contingent claims analysis (CCA) to generate aggregate estimates of the joint default risk of multiple institutions as a conditional tail expectation using multivariate extreme value theory (EVT). In addition, the framework also helps quantify the individual contributions to systemic risk and contingent liabilities of the financial sector during times of stress.","2013-02-27","http://books.google.es/books?id=3rODmwEACAAJ&dq=market%2Bsystemic&hl=&cd=22&source=gbs_api","OCLC:840408763",
"Regulating Wall Street. The Dodd-Frank Act and the New Architecture of Global Finance","market+systemic","[Viral V. Acharya, Thomas F. Cooley, Matthew P. Richardson, Ingo Walter, New York University Stern School of Business]","[Business & Economics]","Experts from NYU Stern School of Business analyze new financial regulations and what they mean for the economy The NYU Stern School of Business is one of the top business schools in the world thanks to the leading academics, researchers, and provocative thinkers who call it home. In Regulating Wall Street: The New Architecture of Global Finance, an impressive group of the Stern school’s top authorities on finance combine their expertise in capital markets, risk management, banking, and derivatives to assess the strengths and weaknesses of new regulations in response to the recent global financial crisis. Summarizes key issues that regulatory reform should address Evaluates the key components of regulatory reform Provides analysis of how the reforms will affect financial firms and markets, as well as the real economy The U.S. Congress is on track to complete the most significant changes in financial regulation since the 1930s. Regulating Wall Street: The New Architecture of Global Finance discusses the impact these news laws will have on the U.S. and global financial architecture.","2010-10-28","http://books.google.es/books?id=AUfC8ofmzMsC&pg=PT304&dq=market%2Bsystemic&hl=&cd=23&source=gbs_api","0470949864",
"Financial Market Regulation and Reforms in Emerging Markets","market+systemic","[Masahiro Kawai]","[Business & Economics]","The global financial crisis that began in 2008 highlighted the need for strengthening financial systems in emerging markets and in low-income developing economies. The contributors to this volume outline these and other pressing issues in this insightful book. Emerging markets face particular challenges in stabilizing their nascent financial systems in the face of shocks, both domestic and external, and financial reforms are critical to these economies as they pursue programs of sustainable high growth. Low-income countries, where the breadth of formal financial systems is severely limited, pose even greater problems. At the moment, policymakers in emerging markets are struggling to learn from the crisis how they can refashion financial regulatory structures, how they might best contend with multinational financial institutions, and how they can extend financial services to underserved segments of their populations. Masahiro Kawai, Eswar Prasad, and their contributors offer a systematic overview of recent developments in —and the latest thinking about —regulatory frameworks in both advanced countries and emerging markets. At the same time, their contributions clearly point out the challenges to improving regulation, markets, and access in developing economies. Topics include • Rewriting Financial Sector Regulation • Evaluating U.S. Plans for Financial Regulatory Reform • Emerging Contours of Financial Regulation • What Regulatory Policies Are Suitable for Emerging Markets • Banking Supervision in Indonesia • Containing a Systemic Crisis: Is There a Playbook? • Financial Development: A Broader Perspective • Financial Development in Emerging Markets: The Indian Experience • Universalizing Complete Access to Finance","2011-05-01","http://books.google.es/books?id=6VgPgRKgtiMC&pg=PA132&dq=market%2Bsystemic&hl=&cd=24&source=gbs_api","9780815704904",
"Systemic Risk: Regulatory Oversight and Recent Initiatives to Address Risk Posed by Credit Default Swaps. Congressional Testimony","market+systemic","[Orice M. Williams]",,"The U.S. financial system is more prone to systemic risk today than ever before. Credit default swaps (CDS) are one of the products that have assumed a key role in financial markets. This statement discusses: (1) the extent to which U.S. financial regulators and the UK regulator oversee CDS; (2) risks and challenges that CDS present to the stability of financial markets and institutions and similar concerns that other products may pose; and (3) the recent steps that financial regulators and the industry have taken to address risks pose by CDS and similar efforts that may be warranted for other financial products. Illustrations.","2009-09","http://books.google.es/books?id=GyllxQ4vQo8C&pg=PA16&dq=market%2Bsystemic&hl=&cd=25&source=gbs_api","1437913830",
"The Lender of Last Resort in the European Single Financial Market","market+systemic","[Pedro Gustavo Teixeira, Garry J. Schinasi]","[Business & Economics]","This paper examines challenges in effectively implementing the lender-of-last-resort function in the EU single financial market. Briefly highlighted are features of the EU financial landscape that could increase EU systemic financial risk. Briefly described are the complexities of the EU's financialstability architecture for preventing and resolving financial problems, including lender-of-last-resort operations. the paper examines how the lender-of-last-resort function might materialize during a systemic financial disturbance affecting more than one EU member state. the paper identifies challenges and possible ways of enhancing the effectiveness of the existing architecture.","2006-05-01","http://books.google.es/books?id=PW5sx4SMfkQC&pg=PA3&dq=market%2Bsystemic&hl=&cd=26&source=gbs_api","9781451999365",
"Toward a Framework for Systemic Liquidity Policy","market+systemic","[Claudia Helene Dziobek, J. Kimball Hobbs, David Marston]","[Business & Economics]","The capacity for banks to access liquid funding markets and their use of effective liquidity management techniques are important aspects of financial intermediation in that they contribute to financial sector resilience. Without ready access to funding, market participants would be severely constrained in managing payments, transforming maturities, and managing interest rate risk, thus undermining prudent intermediation. Where foreign currency transactions are significant, liquidity management can be complicated by the ease with which funds can be converted from one currency to another, which is linked to the credibility of the exchange rate regime.","2000-01-01","http://books.google.es/books?id=ZDM-CAkbQFcC&pg=PA4&dq=market%2Bsystemic&hl=&cd=27&source=gbs_api","9781451892765",
"Global Governance of Financial Systems : The International Regulation of Systemic Risk. The International Regulation of Systemic Risk","market+systemic","[The Judge Institute University of Cambridge Kern Alexander Isaac Newton Trust Senior Research Fellow in International Financial Regulation, Rahul Dhumale The Policy and Analysis Function Federal Reserve Bank of New York, Cambridge John Eatwell President Queens College]","[Business & Economics]","The book sets forth the economic rationale for international financial regulation and what role, if any, international regulation can play in effectively managing systemic risk while providing accountability to all affected nations. The book suggests that a particular type of global governance structure is necessary to have more efficient regulation of the international financial system.","2005-08-12","http://books.google.es/books?id=Ms-ROC8zTAwC&pg=PA125&dq=market%2Bsystemic&hl=&cd=28&source=gbs_api","0198037325",
"Unanticipated Shocks and Systemic Influences. The Impact of Contagion in Global Equity Markets In 1998","market+systemic","[Mardi Dungey, Vance Martin, Renee Fry]","[Business & Economics]","August to September 1998 has been characterized as one of the worst episodes of global financial distress in decades. This paper investigates the transmission of the Russian and the LTCM crises through global equity markets using a panel of 14 developing and industrial countries. the results show that contagion was systemic during the period, with industrial countries providing the dominant cross-country transmission linkages. Both crises reinforced each other, highlighting the importance of studying them jointly. An implication of the empirical results is that models of contagion that exclude industrial countries are potentially misspecified and may yield misleading outcomes.","2003-04-01","http://books.google.es/books?id=wQ4vtOltlsYC&pg=PA6&dq=market%2Bsystemic&hl=&cd=29&source=gbs_api","9781451896817",
"Former Yugoslav Republic of Macedonia Banking Soundness and Recent Lessons","market+systemic","[Drummond, Paulo Flavio Nacif, International Monetary Fund]","[Business & Economics]","After several years of transition, major weaknesses in the banking and enterprise sectors remain the root cause of low growth. a large share of nonperforming assets in the portfolio of large banks, stemming from losses in the enterprise sector, has been a key impediment to financial sector development. the banking system has been crippled with low levels of intermediation, high cost of capital, severe lack of financial discipline, and poor allocation of credit. Reforms aimed at strengthening lending practices, encouraging foreign bank participation, improving bank supervision and, above all, a consolidation process that breaks away from the past are helping pave the path to economic recovery.","2000-08-01","http://books.google.es/books?id=vL497fEKZakC&pg=PA20&dq=market%2Bsystemic&hl=&cd=30&source=gbs_api","1451901666",
"Systemic Transformation, Trade and Economic Growth. Developments, Theoretical Analysis and Empirical Results ; with 40 Tables","market+systemic","[Natalja von Westernhagen]","[Business & Economics]","Since the late 1980s and the beginning of the 1990s, the Commonwealth of Independent States (CIS) and Central and Eastern European Countries (CEECs) have been involved in the transition process. This book compares the progress of some of these economies in transition and analyses their growth potential. The focus lies on the special role that foreign trade liberalisation and foreign direct investment plays in economic growth. Since foreign trade and foreign direct investment are important channels of technology transfer they can substantially contribute to a higher level of economic growth. Based on the gravity model this book investigates potential in foreign trade and foreign direct investment for selected CIS and CEECs with developed OECD economies. Policy options for some of these countries are discussed including issues of foreign trade, foreign direct investment, structural adjustment, and economic growth.","2002-09-04","http://books.google.es/books?id=JoTZV3YGc9IC&pg=PA31&dq=market%2Bsystemic&hl=&cd=31&source=gbs_api","3790815217",
"Current Developments in Monetary and Financial Law, Vol. 3 (EPub)","market+systemic","[International Monetary Fund]","[Business & Economics]","The Legal Department and the Institute of the IMF held their eighth biennial seminar for legal advisers of central banks of member countries on May 7-17,2000. The papers presented in this volume are based on presentations made by the seminar participants. The seminar covered a broad range of topics, including activities of the IMF and other international financial institutions, sovereign debt restructuring, the architecture of the international financial system, and money laundering and the financing of terrorism. In addition, participants addressed the role of central banks, payment systems, securities, technology in the financial sector, and monetary arrangements.","2005-04-29","http://books.google.es/books?id=yeuN4N5EHlMC&pg=PA602&dq=market%2Bsystemic&hl=&cd=32&source=gbs_api","9781455255665",
"Bankrupt. Global Lawmaking and Systemic Financial Crisis","market+systemic","[Terence Halliday, Bruce Carruthers]","[Law]","Through the lens of the Asian Financial Crisis, this book documents how international organizations and national governments crafted legal responses, through corporate bankruptcy reforms, to the fragility of financial markets in East Asia and worldwide.","2009-04-20","http://books.google.es/books?id=axbciOz682QC&printsec=frontcover&dq=market%2Bsystemic&hl=&cd=33&source=gbs_api","9780804760744",
"Federal Deposit Insurance Act. Regulators' Use of Systemic Risk Exception Raises Moral Hazard Concerns and Opportunities Exist to Clarify the Provision","market+systemic","[Orice Williams Brown]",,"In 2008 and 2009, the Federal Deposit Insurance Corp. (FDIC) provided emergency assistance that required the Secretary of the Dept. of the Treasury (Treasury) to make a determination of systemic risk under the systemic risk exception of the Federal Deposit Insurance Act. For the three determinations made to date, this report examines: (1) steps taken by FDIC, the Board of Governors of the Federal Reserve System (Federal Reserve), and Treasury to invoke the exception; (2) the basis of the determination and the purpose of resulting actions; and (3) the likely effects of the determination on the incentives and conduct of insured depository institutions and uninsured depositors. Includes recommendations. Charts and tables.","2010-10","http://books.google.es/books?id=vEq-E_UuhcwC&pg=PA38&dq=market%2Bsystemic&hl=&cd=34&source=gbs_api","1437932436",
"Amtrak management systemic problems require actions to improve efficiency, effectiveness, and accountability : report to the Chairman, Committee on Transportation and Infrastructure, House of Representatives.","market+systemic",,,,,"http://books.google.es/books?id=a1ipRsgmd8kC&pg=PA131&dq=market%2Bsystemic&hl=&cd=35&source=gbs_api","1428932178",
"The Future Regulation of Derivatives Market. Is the EU on the Right Track?, 10th Report of Session 2009-10, Report with Evidence","market+systemic","[Great Britain: Parliament: House of Lords: European Union Committee, Stationery Office (Great Britain)]","[Law]","Inquiry conducted by Sub-committee A (Economic and Financial Affairs, and International Trade)","2010-03-31","http://books.google.es/books?id=vR937J4JfiUC&pg=PA40&dq=market%2Bsystemic&hl=&cd=36&source=gbs_api","0108459829",
"Australia: Addressing Systemic Risk Through Higher Loss Absorbency—Technical Note","market+systemic","[International Monetary Fund]","[Business & Economics]","Australia’s four largest banks can be considered domestically systemic. They make up the lion’s share of the banking system, use similar business models, and are interconnected. The top four banks are relatively similar in terms of systemic importance, partly reflecting the authorities’ ?four pillar? policy, which aims at preventing the number of large banks from falling below four. To deal with systemic risks, the authorities deploy a multi-pronged approach consisting of risk-based supervision, recovery and resolution planning, and conservative risk weights and definitions of loss absorbent capital. Most countries that have already identified strategies to deal with their systemic institutions incorporate higher loss absorbency for systemic institutions in their approach. Market based methodologies using the expected default frequency for systemic institutions can gauge the amount of additional capital—higher loss absorbency—required to reduce the probability of failure of systemic institutions to an acceptable level. Alternatively, the implied funding cost advantage can indicate the degree of systemic importance and be used to define higher capital requirements to offset this implicit subsidy. Application of these methods to Australian banks provides a range of estimates of higher loss absorbency requirements for systemic institutions and a transparent framework for discussion and selection of these requirements.","2012-11-21","http://books.google.es/books?id=B3rD-a5rQgsC&printsec=frontcover&dq=market%2Bsystemic&hl=&cd=37&source=gbs_api","9781616358242",
"The Lao People's Democratic Republic - Systemic Transformation and Adjustment (EPub)","market+systemic","[Mr. Ichiro Otani, Mr. Chi Do Pham]","[Business & Economics]","Faced with a steadily worsening economy, the government of the Lao Peoples Democratic Republic took its first steps toward reforming its centrally planned economy in December 1979. The reform process gathered momentum with the introduction of the New Economic Mechanism in 1985, as the authorities began a series of far-reaching policy reforms in virtually all economic areas. This paper provides a much-needed overview of the Lao P.D.R.'s experience with systemic transformation and macroeconomic adjustments in recent years and highlights challenges that the country is likely to face in the coming years.","1996-05-28","http://books.google.es/books?id=wFDdHXHQgk8C&pg=PT57&dq=market%2Bsystemic&hl=&cd=38&source=gbs_api","9781452735856",
"The Global Economic Crisis: Systemic Failures and Multilateral Remedies","market+systemic","[United Nations]",,,"2009","http://books.google.es/books?id=wH1qiQ2QjBAC&pg=PA22&dq=market%2Bsystemic&hl=&cd=39&source=gbs_api","9211562945",
